TICKER,DATE,YEARREPORT,NPL (3-5),PPOP,NIM,Loan yield
LPB,2021Q2,2021,0.0133690061191065,1331438000000.0,0.0363246452171406,0.1010602978451071
LPB,2021Q3,2021,0.0142099139897205,1037170000000.0,0.0331233410804718,0.0973144629627242
LPB,2021Q4,2021,0.0132924767758605,1270425000000.0,0.0419525713576655,0.1018731799294157
LPB,2022Q1,2022,0.0142165478627413,2107074000000.0,0.0412704395243664,0.1018029803104638
LPB,2022Q2,2022,0.0140270562670643,2430616000000.0,0.042576507134504,0.1013483331350911
LPB,2022Q3,2022,0.0139943455934561,2151843000000.0,0.0427283256533644,0.1044339939795771
LPB,2022Q4,2022,0.0145508196234325,2173886000000.0,0.0354015961674096,0.1015732209428211
LPB,2023Q1,2023,0.0145452446387694,1789548000000.0,0.0342550500084921,0.1125817508555352
LPB,2023Q2,2023,0.0242974727042005,1406304000000.0,0.0295780822664632,0.113606426185139
LPB,2023Q3,2023,0.027946893636363,1773389000000.0,0.0307442565206529,0.111787737314509
LPB,2023Q4,2023,0.0133922926377421,4896192000000.0,0.0370422673570285,0.1107079853135509
LPB,2024Q1,2024,0.0138672116577303,3101175000000.0,0.0357213549811977,0.0999680981927403
LPB,2024Q2,2024,0.0172731603125949,3586882000000.0,0.0348513190624589,0.0917605638182785
LPB,2024Q3,2024,0.0196142756322307,3531348000000.0,0.034365072908205,0.0917794684217699
LPB,2024Q4,2024,0.015677153192936,3902582000000.0,0.0380738526083188,0.0931034307585877
LPB,2025Q1,2025,0.0172866132835256,3373772000000.0,0.02644500617965,0.0840473795392015
MBB,2017Q1,2017,0.0133455898996261,1691106000000.0,,
MBB,2017Q2,2017,0.0128346656660062,2155032000000.0,0.0437618576087237,0.0829297027877671
MBB,2017Q3,2017,0.0132966395761102,2092074000000.0,0.0422498404297739,0.0846350793713453
MBB,2017Q4,2017,0.0118574245675381,1929625000000.0,0.0452641458287886,0.0885799645775693
MBB,2018Q1,2018,0.0140926929566713,2610701000000.0,0.0446552356564152,0.0883990216425854
MBB,2018Q2,2018,0.0128352845459954,2863793000000.0,0.0460476994135991,0.0902943495121409
MBB,2018Q3,2018,0.0157082214306535,2831072000000.0,0.0452803305481244,0.0925743924982323
MBB,2018Q4,2018,0.0132123359460705,2499538000000.0,0.0495934037787423,0.096718581730588
MBB,2019Q1,2019,0.0140993315607235,3388636000000.0,0.0467903913582161,0.0959360649970452
MBB,2019Q2,2019,0.0125601778656217,3850902000000.0,0.0473061705677336,0.0966451977327674
MBB,2019Q3,2019,0.015415007152078,4053177000000.0,0.0483848779322827,0.1007859756746951
MBB,2019Q4,2019,0.0115752438326332,3634027000000.0,0.0509542198439071,0.1017831036416868
MBB,2020Q1,2020,0.0161518014207839,4288282000000.0,0.0483121517862961,0.0980242330155503
MBB,2020Q2,2020,0.0136864306111357,4139854000000.0,0.0471061219225552,0.0905947573416233
MBB,2020Q3,2020,0.015021897627195,3899117000000.0,0.0514967243803982,0.091481857399161
MBB,2020Q4,2020,0.0108878271826168,4479463000000.0,0.0533036105428865,0.0910011048369191
MBB,2021Q1,2021,0.0129126844720741,6388915000000.0,0.0503028952090627,0.0867509982718873
MBB,2021Q2,2021,0.0076441737779199,5837818000000.0,0.053971471348703,0.088881928651795
MBB,2021Q3,2021,0.0094714389926851,5676461000000.0,0.0512309998411296,0.0856361038233625
MBB,2021Q4,2021,0.0089891130518988,6654116000000.0,0.0521921094358365,0.0863008850705454
MBB,2022Q1,2022,0.0099385085732018,8035185000000.0,0.0560078893954181,0.0886881312961782
MBB,2022Q2,2022,0.0119765576956701,7361325000000.0,0.0573736147750091,0.0909553076353931
MBB,2022Q3,2022,0.0103582236703328,7257472000000.0,0.057712061689211,0.0915782177782374
MBB,2022Q4,2022,0.0109239530122296,8123015000000.0,0.0581932734295239,0.1035072588053151
MBB,2023Q1,2023,0.017560284872937,8361814000000.0,0.0572016182338359,0.1072386414330834
MBB,2023Q2,2023,0.0144381586004311,7425667000000.0,0.0502752089761538,0.1077290844019908
MBB,2023Q3,2023,0.018852818382513,8731191000000.0,0.0501633444173235,0.1023675600932664
MBB,2023Q4,2023,0.0160456211003627,7874449000000.0,0.042962118399747,0.092777580990591
MBB,2024Q1,2024,0.0248561698446538,8502406000000.0,0.0403795387948137,0.0834127795670067
MBB,2024Q2,2024,0.0163595479286651,9638744000000.0,0.0457703388485501,0.082346877792299
MBB,2024Q3,2024,0.0223422141330837,8947866000000.0,0.0423629915849594,0.0789956705366148
MBB,2024Q4,2024,0.0162046029211169,11316956000000.0,0.0423253740992425,0.0794677002680399
MBB,2025Q1,2025,0.018409454666924,11372739000000.0,0.041878464982025,0.0785435159146637
MSB,2017Q1,2017,0.0274845431049232,34011000000.0,,
MSB,2017Q2,2017,0.0345398822676858,851908000000.0,0.0201514642374681,0.319327196321172
MSB,2017Q3,2017,0.0257574857164657,148469000000.0,0.0212716252289921,0.1649086279217079
MSB,2017Q4,2017,0.0222681526976873,147401000000.0,0.0189177378236075,-0.0878897707877788
MSB,2018Q1,2018,0.0251570436768035,314872000000.0,0.0182278810698107,0.0903385157810022
MSB,2018Q2,2018,0.0240049019471511,408816000000.0,0.0240789425032097,0.1168740547274552
MSB,2018Q3,2018,0.0248571220472456,345285000000.0,0.0207784662126724,0.0614523033906224
MSB,2018Q4,2018,0.0300622348319785,721574000000.0,0.0444050660019947,0.0883590141363561
MSB,2019Q1,2019,0.0319475362443886,171043000000.0,0.0211950655275239,0.0926820185020203
MSB,2019Q2,2019,0.0292387917850579,654630000000.0,0.0192919264564808,0.0880356923057923
MSB,2019Q3,2019,0.0287651988740119,1002966000000.0,0.027523116175226,0.0923868161771866
MSB,2019Q4,2019,0.0204490053359896,384335000000.0,0.0311910062090841,0.0988048673023895
MSB,2020Q1,2020,0.0218193834697436,368834000000.0,0.0267733740356418,0.0938324490509566
MSB,2020Q2,2020,0.0222648879708251,1093690000000.0,0.0312708752201806,0.0980323597270858
MSB,2020Q3,2020,0.0231865256167108,1083765000000.0,0.0358855209790173,0.078814985164071
MSB,2020Q4,2020,0.0196324002122545,1050270000000.0,0.0407775827930882,0.0870448299551731
MSB,2021Q1,2021,0.0185941231638294,1351147000000.0,0.0357391483950611,0.0833100858595642
MSB,2021Q2,2021,0.020185448885832,2213306000000.0,0.0364512175459631,0.0772905474934892
MSB,2021Q3,2021,0.0194574289701343,1596284000000.0,0.0389202385309734,0.0840657010616647
MSB,2021Q4,2021,0.017415789308839,1495590000000.0,0.0375736106157186,0.083887256130038
MSB,2022Q1,2022,0.0178804551571754,1665630000000.0,0.0426492569583654,0.0837104305957401
MSB,2022Q2,2022,0.0150492830488377,1725917000000.0,0.0452187111783794,0.0865954687792362
MSB,2022Q3,2022,0.0149887991034896,1842126000000.0,0.0485963700586556,0.0948353466152279
MSB,2022Q4,2022,0.0170483141153133,1032039000000.0,0.0447567213202222,0.1037228234663513
MSB,2023Q1,2023,0.0202262889163595,1929710000000.0,0.0417964029426795,0.1142115514853964
MSB,2023Q2,2023,0.0255975365418909,2521244000000.0,0.0403763121114447,0.117869635890854
MSB,2023Q3,2023,0.0293716381323751,2091062000000.0,0.0429629506747428,0.1133045908278807
MSB,2023Q4,2023,0.0287023897608203,934648000000.0,0.0391758778512446,0.0956995709544081
MSB,2024Q1,2024,0.0317619901411124,2070696000000.0,0.0365839929784392,0.0799311608302181
MSB,2024Q2,2024,0.0308461785805478,2784871000000.0,0.0342280059428154,0.0741663614817315
MSB,2024Q3,2024,0.0287956507098681,1769973000000.0,0.0334015902682528,0.0823106507656435
MSB,2024Q4,2024,0.0267502333556841,2362765000000.0,0.041876917217821,0.0840939530637085
MSB,2025Q1,2025,0.0256842346670413,2023912000000.0,0.0327441372217085,0.0869207802401687
NAB,2018Q1,2018,,151904000000.0,,
NAB,2018Q2,2018,0.0094679312559568,204214000000.0,0.0298715151334866,0.0
NAB,2018Q3,2018,,125464000000.0,0.0279847856064859,
NAB,2018Q4,2018,0.0154427397119985,160239000000.0,0.0300309630445066,0.121226050385166
NAB,2019Q1,2019,0.0137214568698667,300739000000.0,0.0362393675184992,0.1189059688479974
NAB,2019Q2,2019,0.0261253076089359,186900000000.0,0.0192513582850321,0.0956844527385425
NAB,2019Q3,2019,0.023741067339617,132535000000.0,0.0234456946450387,0.1044405486596937
NAB,2019Q4,2019,0.0197460819573392,292230000000.0,0.0314926331801354,0.1166266690898803
NAB,2020Q1,2020,0.01982160078346,142648000000.0,0.0202980851567294,0.1041568827524706
NAB,2020Q2,2020,0.0293348812686836,334897000000.0,0.0243089773978159,0.1088392352401415
NAB,2020Q3,2020,0.0228265383603863,269711000000.0,0.0259449758128163,0.1070246521464359
NAB,2020Q4,2020,0.0083408826337546,816438000000.0,0.0288468497300302,0.1110687439987429
NAB,2021Q1,2021,0.0094666327453435,460699000000.0,0.0285063954790117,0.103295664782178
NAB,2021Q2,2021,0.014205980179115,789187000000.0,0.0360517040972651,0.1114430152695473
NAB,2021Q3,2021,0.0189473742015503,464576000000.0,0.0255438415616264,0.0986896789361811
NAB,2021Q4,2021,0.0157144245171897,864480000000.0,0.0358336200996049,0.1093061725387723
NAB,2022Q1,2022,0.0150792268365365,695078000000.0,0.0286431568537451,0.0949922504974402
NAB,2022Q2,2022,0.0135597606329557,723694000000.0,0.0308146546545384,0.1004622654547305
NAB,2022Q3,2022,0.0203134820909185,870730000000.0,0.0329933821075087,0.1053818670570146
NAB,2022Q4,2022,0.0134788386721783,838386000000.0,0.0331282931707923,0.1121061983839003
NAB,2023Q1,2023,0.0201402526203604,984419000000.0,0.0345233361952801,0.1271659069374
NAB,2023Q2,2023,0.0272063011651731,991061000000.0,0.0322265526778979,0.1369418962863718
NAB,2023Q3,2023,0.0283668660908218,405038000000.0,0.0267287739047112,0.1289302854111313
NAB,2023Q4,2023,0.0211337312463731,1771238000000.0,0.0445359044812162,0.1370983188044297
NAB,2024Q1,2024,0.0266046564160136,1108558000000.0,0.0331894718963454,0.1041759671893639
NAB,2024Q2,2024,0.0256510151935985,1459075000000.0,0.0408821169629261,0.1038682766883486
NAB,2024Q3,2024,0.0285175400242279,1321015000000.0,0.035128287309097,0.0961069934309371
NAB,2024Q4,2024,0.0233040758201017,1177652000000.0,0.0341078773713139,0.094063448516477
NAB,2025Q1,2025,0.0248544753349351,1464651000000.0,0.0341502988490888,0.0968228938283759
BAB,2017Q1,2017,0.0081869092218137,178972000000.0,,
BAB,2017Q2,2017,0.0078639003437532,362542000000.0,0.0244754650294637,0.0997037889744645
BAB,2017Q3,2017,0.0068494981227915,238175000000.0,0.0206813504457336,0.0971601667314811
BAB,2017Q4,2017,0.0063284079842526,261996000000.0,0.0209669398092185,0.1032879361619469
BAB,2018Q1,2018,0.0076866192792339,305977000000.0,0.0204112335217434,0.0981626409637139
BAB,2018Q2,2018,0.0073231747026699,337314000000.0,0.0212759144332456,0.1010885923178709
BAB,2018Q3,2018,0.0070756594013757,173761000000.0,0.0151919932669629,0.1007973673571804
BAB,2018Q4,2018,0.00762862555089,299882000000.0,0.0213684722600297,0.1019545423087444
BAB,2019Q1,2019,0.0042535725897716,244945000000.0,0.0172366928192669,0.1014821790738314
BAB,2019Q2,2019,0.0072470541022617,304364000000.0,0.0226245356616154,0.1078509882995432
BAB,2019Q3,2019,0.0072107566612463,238600000000.0,0.0201184866267689,0.1137327522253672
BAB,2019Q4,2019,0.0068305964288552,302342000000.0,0.0215080085409307,0.1103816802715668
BAB,2020Q1,2020,0.0079001515197592,222782000000.0,0.0168029459875846,0.1087323878980123
BAB,2020Q2,2020,0.0080333120354129,292603000000.0,0.0191790740197489,0.1109025237137925
BAB,2020Q3,2020,0.0080771233854795,183739000000.0,0.0177050399169545,0.1122081262917346
BAB,2020Q4,2020,0.0079052952676246,291917000000.0,0.0211704149979903,0.1108542342987727
BAB,2021Q1,2021,0.0041980150263716,229847000000.0,0.016579850282742,0.1051783237517311
BAB,2021Q2,2021,0.0082043139387422,262290000000.0,0.0216871923038434,0.1088799425193504
BAB,2021Q3,2021,0.0082112880039643,260648000000.0,0.019904081090477,0.1062994802955744
BAB,2021Q4,2021,0.0077460467652695,399169000000.0,0.0198138814834257,0.1032836125718689
BAB,2022Q1,2022,0.0075206878527668,253412000000.0,0.018456127641545,0.0974918433999227
BAB,2022Q2,2022,0.0073526489999714,231275000000.0,0.0171739632156229,0.0978974641675917
BAB,2022Q3,2022,0.0058603813317499,303274000000.0,0.0211100850164444,0.1006642942580143
BAB,2022Q4,2022,0.0053071591128828,363523000000.0,0.0276520885830156,0.1104391192145405
BAB,2023Q1,2023,0.0056628065283392,325843000000.0,0.0182495929595899,0.1196930345356323
BAB,2023Q2,2023,0.0070287507919407,172153000000.0,0.0197685495989557,0.1166452644619995
BAB,2023Q3,2023,0.0077285066451274,105198000000.0,0.0125896907546575,0.1114417369647614
BAB,2023Q4,2023,0.0091700605809633,610207000000.0,0.0206554596194695,0.1136648332105767
BAB,2024Q1,2024,0.011117959940732,339304000000.0,0.0222835173667132,0.1039748453743258
BAB,2024Q2,2024,0.0148207456580903,324473000000.0,0.0250892550118441,0.0995771011377781
BAB,2024Q3,2024,0.013273544622685,312296000000.0,0.0198338630577607,0.099435151745221
BAB,2024Q4,2024,0.0124064464840169,435618000000.0,0.0215062570424106,0.096298070649858
BAB,2025Q1,2025,0.0126434523780183,421443000000.0,0.0212002773063832,0.0901389733523411
NVB,2017Q1,2017,0.0180350657276925,11686000000.0,,
NVB,2017Q2,2017,0.0220722689842387,68482000000.0,0.0179194786316226,0.2398007023155817
NVB,2017Q3,2017,0.0237233571064438,28153000000.0,0.0173228214872591,0.1166659204032137
NVB,2017Q4,2017,0.0153317351480287,157335000000.0,0.0298907812640591,0.132009823187857
NVB,2018Q1,2018,,13469000000.0,0.0150911826173312,
NVB,2018Q2,2018,0.0212585571274304,93084000000.0,0.0173133494336903,0.0
NVB,2018Q3,2018,,4635000000.0,0.0171266956329966,
NVB,2018Q4,2018,,115996000000.0,0.0164555228651378,
NVB,2019Q1,2019,0.0272396273187462,13314000000.0,0.0119666549281908,0.1075003400549803
NVB,2019Q2,2019,0.0274892409118781,60273000000.0,0.0203181477178936,0.1140939929795691
NVB,2019Q3,2019,0.0257181961664495,53534000000.0,0.0168737952201349,0.1168244535839773
NVB,2019Q4,2019,0.0192581742896571,252049000000.0,0.0292708750170229,0.122267683114257
NVB,2020Q1,2020,0.0228476166325716,64973000000.0,0.0151567079878501,0.1180002180745789
NVB,2020Q2,2020,0.0209257388716176,124514000000.0,0.0170578666180753,0.1188200020579542
NVB,2020Q3,2020,0.0179821864845192,177314000000.0,0.0241215331255051,0.1197741438295756
NVB,2020Q4,2020,0.0151025200832122,485445000000.0,0.0379884703128442,0.1319311128176588
NVB,2021Q1,2021,0.014905333036775,207296000000.0,0.024829541693026,0.1218579386305401
NVB,2021Q2,2021,0.0147582442506265,111993000000.0,0.016414321552629,0.1007657571979575
NVB,2021Q3,2021,0.019360493475076,211933000000.0,0.0279466832001121,0.0966170224377227
NVB,2021Q4,2021,0.0300234874337075,220292000000.0,0.0114949313896933,0.1024080756723971
NVB,2022Q1,2022,0.0373101380751026,172096000000.0,0.0180612020090508,0.1017383250350554
NVB,2022Q2,2022,0.1104711174414824,53969000000.0,0.0130475578166386,0.0942305321587733
NVB,2022Q3,2022,0.1472020005062465,-151391000000.0,-0.0001378608988698,0.0813640552052302
NVB,2022Q4,2022,0.1792976206309368,234639000000.0,0.0278090079170514,0.1254334437614797
NVB,2023Q1,2023,0.229953818886691,45640000000.0,0.0145541167460413,0.1297036513504268
NVB,2023Q2,2023,0.2564796914202881,9419000000.0,0.0124165452268365,0.1305560281859205
NVB,2023Q3,2023,0.2633487585920051,-222311000000.0,0.0003933985735599,0.1109201714123478
NVB,2023Q4,2023,0.297573394197942,-352317000000.0,-0.0010699202228122,0.0932271215578954
NVB,2024Q1,2024,0.2898494671311308,-31985000000.0,0.0111145899374374,0.0892403889692668
NVB,2024Q2,2024,0.3527846092174629,100922000000.0,0.0132202522995916,0.0809549938958483
NVB,2024Q3,2024,0.3061210225128958,-28049000000.0,0.0123940530600877,0.0792579505751052
NVB,2024Q4,2024,0.1953968206689116,-4905434000000.0,-0.1017835022438976,-0.0832821518794763
NVB,2025Q1,2025,0.140368674996907,216289000000.0,0.0176201087251496,0.0900135665669019
OCB,2018Q1,2018,,759250830639.0,,
OCB,2018Q2,2018,,957306878641.0,0.0423095524747695,
OCB,2018Q3,2018,,677569988490.0,0.0387161483498134,
OCB,2018Q4,2018,,752277551407.0,0.0427885979119777,
OCB,2019Q1,2019,,694343057355.0,0.0372322852370798,
OCB,2019Q2,2019,,866314855080.0,0.0394235644734697,
OCB,2019Q3,2019,,1013908595139.0,0.0418247545331649,
OCB,2019Q4,2019,,1589897600079.0,0.0423185266951306,
OCB,2020Q1,2020,,1477108941541.0,0.041225331726761,
OCB,2020Q2,2020,,1044981232209.0,0.0382451550345134,
OCB,2020Q3,2020,,929365932579.0,0.0351107991156006,
OCB,2020Q4,2020,0.0169039156120792,2232277533080.0,0.0466925170416761,0.117034734141358
OCB,2021Q1,2021,0.016940249394555,1467246637401.0,0.0365981339179282,0.1015360790887701
OCB,2021Q2,2021,0.0153020658879358,1586973377497.0,0.0368053158974267,0.1025742645662626
OCB,2021Q3,2021,0.0151011417861372,1374560748822.0,0.0343120525709618,0.1001487945892029
OCB,2021Q4,2021,0.0132242085592708,2087448714200.0,0.0368582911854661,0.0995135386187812
OCB,2022Q1,2022,0.0216940125970374,1270419213308.0,0.0380339493926301,0.1034324150748082
OCB,2022Q2,2022,0.0195605333530622,1030325269532.0,0.0385062363719816,0.1032784878982736
OCB,2022Q3,2022,0.0246613944221829,1267658540234.0,0.0392073862575229,0.1072081360215782
OCB,2022Q4,2022,0.0222948629024172,1888366117386.0,0.0404065423689206,0.1160889274446833
OCB,2023Q1,2023,0.0331792351682048,1326206618127.0,0.037928512832938,0.1265690263211725
OCB,2023Q2,2023,0.0318352240444238,1705401642516.0,0.0375777501779331,0.1292277981837902
OCB,2023Q3,2023,0.0374245017580525,1666396354003.0,0.0371811646818752,0.1209695998369099
OCB,2023Q4,2023,0.0275489529301481,1655710346177.0,0.0346694986074191,0.1099698395664142
OCB,2024Q1,2024,0.0287341702256385,1418472890865.0,0.0336238081247647,0.0984919094692365
OCB,2024Q2,2024,0.0312187236235442,1317234031546.0,0.0349297304298969,0.0900865211384632
OCB,2024Q3,2024,0.0319030817209624,1373309962121.0,0.0340601160397757,0.0874146269701403
OCB,2024Q4,2024,0.0316552444317642,2156305375430.0,0.0403606084290724,0.097491728755852
OCB,2025Q1,2025,0.0391163884616235,1271234395613.0,0.0316393378743929,0.0848378940270591
PGB,2018Q1,2018,,102111000000.0,,
PGB,2018Q2,2018,,131913734209.0,0.0318337337973754,
PGB,2018Q3,2018,,92541000000.0,0.0304886398333071,
PGB,2018Q4,2018,,383714000000.0,0.0344883672186124,
PGB,2019Q1,2019,,101868000000.0,0.0299317193757241,
PGB,2019Q2,2019,,160253975061.0,0.0298312578605091,
PGB,2019Q3,2019,,111383000000.0,0.0283503180938875,
PGB,2019Q4,2019,,202643000000.0,0.0331416225977593,
PGB,2020Q1,2020,,89731000000.0,0.0251938468086275,
PGB,2020Q2,2020,,138540000000.0,0.0268412203130922,
PGB,2020Q3,2020,,160851000000.0,0.0307161353295541,
PGB,2020Q4,2020,0.024400561334818,105136000000.0,0.0302005188742257,0.0868313245830205
PGB,2021Q1,2021,0.0257956965254756,144585000000.0,0.030124434463362,0.0815801971686909
PGB,2021Q2,2021,0.0267307003867156,125901000000.0,0.0046005884695732,0.0784447235015824
PGB,2021Q3,2021,0.0275415152089009,95250000000.0,0.0227641709686048,0.0785733326835927
PGB,2021Q4,2021,0.0224458473695033,138851000000.0,0.0271230210876176,0.0787922446339622
PGB,2022Q1,2022,0.0250503975341088,195412000000.0,0.0247540670140993,0.0765731113622508
PGB,2022Q2,2022,0.0267380432276609,192390000000.0,0.0327284541464134,0.0865407503789162
PGB,2022Q3,2022,0.0298004486146578,219225000000.0,0.0317091346061174,0.0802748560197737
PGB,2022Q4,2022,0.0256289610292244,170729000000.0,0.02874729818222,0.0805594559629991
PGB,2023Q1,2023,0.0246573188046472,204505000000.0,0.0291128516113622,0.090031954042753
PGB,2023Q2,2023,0.0307039412864077,185891000000.0,0.0298154185935299,0.0972844058895999
PGB,2023Q3,2023,0.0261144322857869,113831000000.0,0.0239793105291787,0.095653933246347
PGB,2023Q4,2023,0.0256260561054854,86649000000.0,0.0274645678445313,0.0949640686520559
PGB,2024Q1,2024,0.0293458938490866,158054000000.0,0.0269178340971055,0.0847644495733811
PGB,2024Q2,2024,0.0352788883661575,240773000000.0,0.0290575024952233,0.0806693500863654
PGB,2024Q3,2024,0.0318544570048637,223571000000.0,0.0278259329211741,0.0801292102605999
PGB,2024Q4,2024,0.0257276311786247,220803000000.0,0.025722285931359,0.0794356098912478
PGB,2025Q1,2025,0.0271046271429039,242455000000.0,0.025273854494098,0.079478328141179
SSB,2017Q1,2017,0.0089598081223807,110875000000.0,,
SSB,2017Q2,2017,,288175000000.0,0.0214776842858043,0.102126292334482
SSB,2017Q3,2017,0.0089502550897996,287149000000.0,0.0193918795448067,0.092760353176043
SSB,2017Q4,2017,,241024000000.0,0.0209031547691636,
SSB,2018Q1,2018,0.0080065032535433,215282000000.0,0.0181500130781448,0.0902420585133254
SSB,2018Q2,2018,0.0096852040480516,406460000000.0,0.0234435077441135,0.0890537639942025
SSB,2018Q3,2018,0.0097169108205751,333124000000.0,0.0133784648126239,0.0889332037017754
SSB,2018Q4,2018,0.0150846216368151,223955000000.0,0.0168295341045891,0.0926417269698805
SSB,2019Q1,2019,0.0144733363159176,263873000000.0,0.0196565461708361,0.0914665749939632
SSB,2019Q2,2019,0.0134453551544288,467915000000.0,0.0222432806901288,0.0944078272172384
SSB,2019Q3,2019,0.0130782626281096,521470000000.0,0.0232135760421038,0.0965617456960251
SSB,2019Q4,2019,0.0231205784413281,1969205000000.0,0.0174090258703458,0.0939190776033196
SSB,2020Q1,2020,0.023384128308126,458326000000.0,0.0176938523083199,0.0885727652987246
SSB,2020Q2,2020,0.0223484294625172,500979000000.0,0.0190734240551933,0.0919493659344917
SSB,2020Q3,2020,0.0223137318290904,637636000000.0,0.0191577183166358,0.0881996491323548
SSB,2020Q4,2020,0.0185631963101128,809371000000.0,0.0235406654659081,0.0917442006227378
SSB,2021Q1,2021,0.0180084601149312,853892000000.0,0.02539375070937,0.0850211284810411
SSB,2021Q2,2021,0.0176015767391116,1120441000000.0,0.0299132850695892,0.0887194152682159
SSB,2021Q3,2021,0.0168472934442971,1353994000000.0,0.0309233432705328,0.0906672614357436
SSB,2021Q4,2021,0.0164953316710212,1178049000000.0,0.0272348002963941,0.0790890954228492
SSB,2022Q1,2022,0.0164076451111633,1664603000000.0,0.0291879714069824,0.0855934924924492
SSB,2022Q2,2022,0.01600798072483,1838391000000.0,0.0309806272316584,0.0880581935182509
SSB,2022Q3,2022,0.0159370534885015,1369274000000.0,0.0322566315266622,0.0954856707351047
SSB,2022Q4,2022,0.015979274129194,1371456000000.0,0.034927601731104,0.0984000645960635
SSB,2023Q1,2023,0.0159899268975947,1433117000000.0,0.0316340421099511,0.107507253735961
SSB,2023Q2,2023,0.0172999128323865,1100102000000.0,0.0259641916456806,0.1060603357897121
SSB,2023Q3,2023,0.0187344997851707,1484792000000.0,0.0280591585599188,0.1038192853701498
SSB,2023Q4,2023,0.0193766916268303,1798632000000.0,0.0362238657778995,0.1050322335668912
SSB,2024Q1,2024,0.0196081554608859,1795157000000.0,0.0311942123200225,0.0965617822257229
SSB,2024Q2,2024,0.0190954559362555,2355701000000.0,0.0416038831925851,0.1002348533949712
SSB,2024Q3,2024,0.0187210212012608,2048749000000.0,0.0409119186677403,0.0979719750840089
SSB,2024Q4,2024,0.0189121957997368,2079174000000.0,0.0324039775785034,0.0863714951555404
SSB,2025Q1,2025,0.0183745921090317,4785913000000.0,0.0303253911611666,0.0859142062475302
SGB,2018Q1,2018,0.0400543482695156,109750000000.0,,
SGB,2018Q2,2018,0.0647576492711329,79436000000.0,0.0347471572540908,0.0997970479785076
SGB,2018Q3,2018,0.0639900825726769,91261000000.0,0.0314652049902875,0.0957255585638839
SGB,2018Q4,2018,0.0220137386175025,115660000000.0,0.0369507269161171,0.1057965072043074
SGB,2019Q1,2019,0.0240445612992178,66215000000.0,0.0336507438769605,0.1014788803108895
SGB,2019Q2,2019,0.0224769222198952,66361000000.0,0.0323655185267197,0.1014193145189591
SGB,2019Q3,2019,0.0202288575829962,143194000000.0,0.0419304841066433,0.114114941134669
SGB,2019Q4,2019,0.0193931407751527,102549000000.0,0.0393180545807282,0.1166606051424017
SGB,2020Q1,2020,0.0265302507550536,41761000000.0,0.0303651743768526,0.1044978473713977
SGB,2020Q2,2020,0.0227331138427266,89910000000.0,0.0337107139896776,0.1083401837718936
SGB,2020Q3,2020,0.0213754459545264,72762000000.0,0.0269053088935233,0.1106412644752358
SGB,2020Q4,2020,0.0144401539402688,75660000000.0,0.0265166474826903,0.1042057368443395
SGB,2021Q1,2021,0.01577659739958,54697000000.0,0.0264234475910267,0.0979364866569724
SGB,2021Q2,2021,0.0143191940828777,113462000000.0,0.0311309064285122,0.1028686927803191
SGB,2021Q3,2021,0.0204934068794493,68833000000.0,0.0273041691356902,0.0969181793871139
SGB,2021Q4,2021,0.0197116870728091,72593000000.0,0.0244737985235261,0.0990559957269664
SGB,2022Q1,2022,0.0238892634880452,176799000000.0,0.0373032349952605,0.0994770475830193
SGB,2022Q2,2022,0.018935863337523,180124000000.0,0.0414312154678459,0.1014710534345181
SGB,2022Q3,2022,0.0213412002017255,80959000000.0,0.0359419709993397,0.102552350720648
SGB,2022Q4,2022,0.0212459761894507,49572000000.0,0.0335672821936797,0.1062740386127114
SGB,2023Q1,2023,0.0234039559868728,136540000000.0,0.0347755992001039,0.119491300407613
SGB,2023Q2,2023,0.0230028764095546,132100000000.0,0.0380933372188197,0.1241469376427669
SGB,2023Q3,2023,0.0222940089587387,80145000000.0,0.0308166168298339,0.1177829607378153
SGB,2023Q4,2023,0.02025864488861,252365000000.0,0.0308924113267876,0.1317552334560267
SGB,2024Q1,2024,0.02376379640793,74772000000.0,0.0249820244159554,0.0980906502541892
SGB,2024Q2,2024,0.025506247154529,120072000000.0,0.0302015943358947,0.0939578953359551
SGB,2024Q3,2024,0.0284651360898403,136877000000.0,0.0325207726770671,0.0944265302742519
SGB,2024Q4,2024,0.0266156691891527,-61239000000.0,0.0068950192088712,0.0867312295956368
SGB,2025Q1,2025,0.0327686637419329,164345000000.0,0.0277181345454098,0.0840974315423821
SHB,2017Q1,2017,0.0191959105463509,498706000000.0,,
SHB,2017Q2,2017,0.0189591347310649,480716000000.0,0.0149936107918854,0.0879975824687554
SHB,2017Q3,2017,0.0191507999246803,1149225000000.0,0.0120674477451157,0.0800827238275196
SHB,2017Q4,2017,0.0190497325033413,1730537000000.0,0.0342293363964234,0.1287986308101532
SHB,2018Q1,2018,0.0229146716178669,569007000000.0,0.0166686355048706,0.0899599550984532
SHB,2018Q2,2018,0.0269967145369549,701326000000.0,0.0162185108048431,0.0947447191889452
SHB,2018Q3,2018,0.0275189704236917,578972000000.0,0.0170346376582366,0.0946408011340305
SHB,2018Q4,2018,0.0239603243819653,1624929000000.0,0.0305146899417758,0.1001843718448439
SHB,2019Q1,2019,0.024004949419371,743571000000.0,0.0177663017603527,0.0907391763011628
SHB,2019Q2,2019,0.0292342063879516,1112807000000.0,0.02201339042643,0.1023542140884072
SHB,2019Q3,2019,0.0285906072044181,1415012000000.0,0.0281175975175961,0.1095442525336104
